date,x,country,estimate_type,value,boundary_low,boundary_high
2021-08-06,7.153846153846154,Switzerland,Cori_slidingWindow,1.3330624992671989,1.2814728819166283,1.384652116617769
2021-08-07,7.186813186813187,Switzerland,Cori_slidingWindow,1.2690738887560538,1.2164602146496717,1.3216875628624358
2021-08-08,7.21978021978022,Switzerland,Cori_slidingWindow,1.213128378398631,1.1577711028068582,1.268485653990404
2021-08-09,7.252747252747253,Switzerland,Cori_slidingWindow,1.1661899757043948,1.1083284724903235,1.224051478918466
2021-08-10,7.285714285714286,Switzerland,Cori_slidingWindow,1.1246622094009548,1.065349010048786,1.1839754087531238
2021-08-11,7.318681318681318,Switzerland,Cori_slidingWindow,1.0855090088547703,1.0266769650196232,1.1443410526899174
2021-08-12,7.351648351648352,Switzerland,Cori_slidingWindow,1.0486334454811284,0.9931700838498694,1.1040968071123871
2021-08-13,7.384615384615385,Switzerland,Cori_slidingWindow,1.015530082692448,0.9654030031545338,1.0656571622303623
2021-08-14,7.417582417582418,Switzerland,Cori_slidingWindow,0.9891590204360138,0.9435686176532972,1.0347494232187304
2021-08-15,7.450549450549451,Switzerland,Cori_slidingWindow,0.9728288330453604,0.9293104648482738,1.0163472012424473
2021-08-16,7.483516483516484,Switzerland,Cori_slidingWindow,0.9680003961966428,0.9243195910576844,1.0116812013356014
2021-08-17,7.516483516483516,Switzerland,Cori_slidingWindow,0.9725610405474766,0.9270990488932638,1.0180230322016894
2021-08-18,7.549450549450549,Switzerland,Cori_slidingWindow,0.9812839163290432,0.932624154519452,1.0299436781386342
2021-08-19,7.582417582417583,Switzerland,Cori_slidingWindow,0.9899012887612192,0.9379960283561992,1.0418065491662396
2021-08-20,7.615384615384616,Switzerland,Cori_slidingWindow,0.9968342287630696,0.9434762432411408,1.0501922142849986
2021-08-21,7.648351648351649,Switzerland,Cori_slidingWindow,1.0039913555848057,0.9510768100842896,1.0569059010853217
2021-08-22,7.681318681318682,Switzerland,Cori_slidingWindow,1.0138684888877172,0.9614779292585568,1.0662590485168777
